縣市名稱,鄉鎮市區,學生等級,學校代碼,學校名稱,公/私立,地區屬性,地址,電話,網址,班級數,學生數(總計),學生數(男),學生數(女),原住民學生比例,上學年畢業生數(總計),上學年畢業生數(男),上學年畢業生數(女)
[13]屏東縣,三地門鄉,國小,134784,縣立賽嘉國小,公立,偏遠,[901]屏東縣三地門鄉賽嘉村2號,(08)7992220,https://www.sces.ptc.edu.tw,6,43,25,18,97.67,7,3,4
[13]屏東縣,瑪家鄉,國小,134787,縣立長榮百合國小,公立,偏遠,[903]屏東縣瑪家鄉瑪家村和平路一段65號,(08)7992750,https://www.eles.ptc.edu.tw/nss/p/index,6,128,70,58,92.97,9,5,4
[14]臺東縣,卑南鄉,國小,144620,縣立賓朗國小,公立,偏遠,[954]臺東縣卑南鄉賓朗村474巷2號,(089)224129,https://blps.ttct.edu.tw/,7,55,23,32,61.82,8,3,5
[14]臺東縣,卑南鄉,國小,144621,縣立溫泉國小,公立,偏遠,[954]臺東縣卑南鄉溫泉村溫泉路291號,(089)512354,https://hses.ttct.edu.tw/,6,106,61,45,21.7,5,1,4
[14]臺東縣,卑南鄉,國小,144622,縣立利嘉國小,公立,偏遠,[954]臺東縣卑南鄉利嘉村利嘉路666號,(08)9380121,https://ljps.ttct.edu.tw/,6,66,33,33,83.33,6,4,2
[14]臺東縣,卑南鄉,國小,144623,縣立初鹿國小,公立,偏遠,[954]臺東縣卑南鄉初鹿村梅園路97號,(089)571027,https://clps.ttct.edu.tw/,6,71,40,31,64.79,9,6,3
[14]臺東縣,卑南鄉,國小,144624,縣立東成國小,公立,偏遠,[954]臺東縣卑南鄉美農村22鄰班鳩92號,(089)571124,https://dcps.ttct.edu.tw/,6,50,16,34,14,6,6, -
[14]臺東縣,卑南鄉,國小,144625,縣立富山國小,公立,偏遠,[954]臺東縣卑南鄉富山村漁場三鄰66號,(089)281086,https://fses.ttct.edu.tw/,6,101,61,40,28.71, -, -, -
[14]臺東縣,卑南鄉,國小,144627,縣立大南國小,公立,偏遠,[954]臺東縣卑南鄉東興村東園一街40號,(089)382402,https://dnps.ttct.edu.tw/,6,72,32,40,97.22,19,9,10
[14]臺東縣,卑南鄉,國小,144628,縣立太平國小,公立,偏遠,[954]臺東縣卑南鄉泰安村6號,(089)381418,https://tpps.ttct.edu.tw/,9,142,77,65,76.06,19,9,10
[14]臺東縣,太麻里鄉,國小,144629,縣立大王國小,公立,偏遠,[963]臺東縣太麻里鄉大王村文化路60號,(089)781342,https://dwps.ttct.edu.tw/,9,159,86,73,59.75,29,18,11
[14]臺東縣,太麻里鄉,國小,144630,縣立香蘭國小,公立,偏遠,[963]臺東縣太麻里鄉香蘭村四鄰28號,(089)781505,https://slps.ttct.edu.tw/,6,34,18,16,55.88,5,2,3
[14]臺東縣,太麻里鄉,國小,144632,縣立三和國小,公立,偏遠,[963]臺東縣太麻里鄉三和村漁場94號,(089)512291,https://sahps.ttct.edu.tw/,6,48,32,16,25,8,3,5
[14]臺東縣,太麻里鄉,國小,144635,縣立大溪國小,公立,偏遠,[963]臺東縣太麻里鄉多良村十五鄰大溪85號,(089)761017,https://dsps.ttct.edu.tw/,6,35,22,13,85.71,10,9,1
[14]臺東縣,大武鄉,國小,144636,縣立尚武國小,公立,特偏,[965]臺東縣大武鄉尚武村八鄰學府路7號,(089)791458,https://swps.ttct.edu.tw/,7,59,27,32,55.93,9,3,6
[14]臺東縣,大武鄉,國小,144637,縣立大武國小,公立,特偏,[965]臺東縣大武鄉大武村民族街2巷49號,(089)791135,https://twps.ttct.edu.tw/,6,128,61,67,81.25,18,13,5
[14]臺東縣,大武鄉,國小,144638,縣立大鳥國小,公立,特偏,[965]臺東縣大武鄉大鳥村一鄰12號,(089)791530,https://danps.ttct.edu.tw/,6,39,18,21,100,10,5,5
[14]臺東縣,綠島鄉,國小,144640,縣立綠島國小,公立,特偏,[951]臺東縣綠島鄉中寮村3號,(089)672543,https://ldps.ttct.edu.tw/,7,63,32,31,4.76,8,4,4
[14]臺東縣,綠島鄉,國小,144641,縣立公館國小,公立,特偏,[951]臺東縣綠島鄉公館村98號,(089)672548,https://ggps.ttct.edu.tw/,6,54,28,26,12.96,10,3,7
[14]臺東縣,鹿野鄉,國小,144642,縣立鹿野國小,公立,偏遠,[955]臺東縣鹿野鄉鹿野村中華路一段402號,(089)551371,https://lyes.ttct.edu.tw/,6,42,18,24,52.38,5,2,3
[14]臺東縣,鹿野鄉,國小,144643,縣立龍田國小,公立,偏遠,[955]臺東縣鹿野鄉龍田村光榮路236號,(089)551078,https://ltps.ttct.edu.tw/,6,46,22,24,28.26,3,2,1
[14]臺東縣,鹿野鄉,國小,144644,縣立永安國小,公立,偏遠,[955]臺東縣鹿野鄉永安村鹿寮路31號,(089)551172,https://yaps.ttct.edu.tw/,6,65,33,32,35.38,5,5, -
[14]臺東縣,鹿野鄉,國小,144645,縣立瑞豐國小,公立,偏遠,[955]臺東縣鹿野鄉瑞豐村中山路67號,(089)581118,https://rfps.ttct.edu.tw/,6,32,17,15,40.63,8,5,3
[14]臺東縣,鹿野鄉,國小,144646,縣立瑞源國小,公立,偏遠,[955]臺東縣鹿野鄉瑞源村文化路67號,(089)581064,https://ryes.ttct.edu.tw/,6,64,30,34,62.5,17,8,9
[14]臺東縣,關山鎮,國小,144647,縣立關山國小,公立,偏遠,[956]臺東縣關山鎮中華路101號,(089)811012,https://ksps.ttct.edu.tw/,15,323,168,155,45.51,43,16,27
[14]臺東縣,關山鎮,國小,144648,縣立月眉國小,公立,偏遠,[956]臺東縣關山鎮月眉里盛豐路二鄰1號,(089)811074,https://ymps.ttct.edu.tw/,6,13,4,9,30.77,1, -,1
[14]臺東縣,關山鎮,國小,144649,縣立德高國小,公立,偏遠,[956]臺東縣關山鎮德高里7鄰永豐16號,(089)931149,https://dgps.ttct.edu.tw/,6,30,17,13,76.67,1,1, -
[14]臺東縣,關山鎮,國小,144650,縣立電光國小,公立,偏遠,[956]臺東縣關山鎮電光里中興路93號,(089)951142,https://tkes.ttct.edu.tw/,6,29,16,13,51.72,1,1, -
[14]臺東縣,池上鄉,國小,144651,縣立福原國小,公立,偏遠,[958]臺東縣池上鄉福原村中華路17號,(089)862017,https://fyes.ttct.edu.tw/,11,157,74,83,33.76,32,14,18
[14]臺東縣,池上鄉,國小,144652,縣立大坡國小,公立,偏遠,[958]臺東縣池上鄉慶豐村八鄰87號,(089)862664,https://dpps.ttct.edu.tw/,6,45,24,21,28.89,1, -,1
[14]臺東縣,池上鄉,國小,144653,縣立萬安國小,公立,特偏,[958]臺東縣池上鄉萬安村一鄰5之2號,(089)862371,https://waes.ttct.edu.tw/,6,40,23,17,27.5,9,5,4
[14]臺東縣,東河鄉,國小,144655,縣立東河國小,公立,偏遠,[959]臺東縣東河鄉東河村十六鄰35號,(089)896160,https://thps.ttct.edu.tw/,6,38,20,18,50,6,2,4
[14]臺東縣,東河鄉,國小,144656,縣立都蘭國小,公立,偏遠,[959]臺東縣東河鄉都蘭村431號,(089)531224,https://thes.ttct.edu.tw/,6,77,34,43,58.44,4,3,1
[14]臺東縣,東河鄉,國小,144659,縣立泰源國小,公立,特偏,[959]臺東縣東河鄉泰源村11鄰297號,(089)891011,https://tyes.ttct.edu.tw/,6,58,34,24,77.59,12,8,4
[14]臺東縣,東河鄉,國小,144660,縣立北源國小,公立,極偏,[959]臺東縣東河鄉北源村順那21號,(089)891103,https://pyes.ttct.edu.tw/,6,22,10,12,50,2, -,2
[14]臺東縣,成功鎮,國小,144662,縣立三民國小,公立,特偏,[961]臺東縣成功鎮三民路18號,(089)851024,https://smps.ttct.edu.tw/,6,87,43,44,79.31,9,8,1
[14]臺東縣,成功鎮,國小,144663,縣立成功國小,公立,特偏,[961]臺東縣成功鎮太平路28號,(089)851021,https://cgps.ttct.edu.tw/,13,235,121,114,34.47,46,20,26
[14]臺東縣,成功鎮,國小,144664,縣立信義國小,公立,特偏,[961]臺東縣成功鎮信義里都歷路58號,(089)841029,https://syips.ttct.edu.tw/,6,40,20,20,82.5,8,4,4
[14]臺東縣,成功鎮,國小,144665,縣立三仙國小,公立,特偏,[961]臺東縣成功鎮三仙里基翬路八鄰16號,(089)851960,https://sasps.ttct.edu.tw/,6,37,24,13,94.59,12,8,4
[14]臺東縣,成功鎮,國小,144667,縣立忠孝國小,公立,特偏,[961]臺東縣成功鎮忠孝里成廣路8號,(089)871109,https://jsps.ttct.edu.tw/,6,29,13,16,75.86,1, -,1
[14]臺東縣,長濱鄉,國小,144669,縣立長濱國小,公立,極偏,[962]臺東縣長濱鄉長濱村五鄰11號,(089)831038,https://cbps.ttct.edu.tw/,6,72,40,32,58.33,23,10,13
[14]臺東縣,長濱鄉,國小,144671,縣立寧埔國小,公立,特偏,[962]臺東縣長濱鄉寧埔村十鄰41號,(089)801082,https://nbps.ttct.edu.tw/,6,29,19,10,86.21,8,4,4
[14]臺東縣,長濱鄉,國小,144672,縣立竹湖國小,公立,特偏,[962]臺東縣長濱鄉竹湖村十鄰14號,(089)831295,https://jhes.ttct.edu.tw/,6,27,11,16,70.37,4,1,3
[14]臺東縣,長濱鄉,國小,144673,縣立三間國小,公立,極偏,[962]臺東縣長濱鄉三間村七鄰16號,(089)831306,https://sjps.ttct.edu.tw/,6,24,14,10,62.5,5,5, -
[14]臺東縣,長濱鄉,國小,144674,縣立樟原國小,公立,極偏,[962]臺東縣長濱鄉樟原村一鄰7號,(089)881019,https://jyps.ttct.edu.tw/,5,15,8,7,86.67,5,3,2
[14]臺東縣,金峰鄉,國小,144676,縣立嘉蘭國小,公立,偏遠,[964]臺東縣金峰鄉嘉蘭村3鄰132號,(089)751224,https://jles.ttct.edu.tw/,6,81,41,40,98.77,8,2,6
[14]臺東縣,金峰鄉,國小,144677,縣立介達國小,公立,偏遠,[964]臺東縣金峰鄉正興村105號,(089)781583,https://jdes.ttct.edu.tw/,6,37,19,18,100,8,1,7
[14]臺東縣,金峰鄉,國小,144678,縣立新興國小,公立,偏遠,[964]臺東縣金峰鄉新興村一鄰1號,(089)781687,https://shsps.ttct.edu.tw/,6,78,34,44,96.15,5,4,1
[14]臺東縣,金峰鄉,國小,144679,縣立賓茂國小,公立,偏遠,[964]臺東縣金峰鄉賓茂村68號,(089)771007,https://bmps.ttct.edu.tw/,6,117,63,54,96.58,19,10,9
[14]臺東縣,達仁鄉,國小,144680,縣立安朔國小,公立,特偏,[966]臺東縣達仁鄉安朔村8鄰113號,(089)702257,https://asps.ttct.edu.tw/,6,34,19,15,94.12,5,2,3
[14]臺東縣,達仁鄉,國小,144681,縣立土?vusam實小,公立,特偏,[966]臺東縣達仁鄉土?村10號,(089)761225,https://tbps.ttct.edu.tw/,6,29,16,13,100,2,1,1
[14]臺東縣,達仁鄉,國小,144683,縣立臺?國小,公立,特偏,[966]臺東縣達仁鄉台?村10鄰59-1號,(089)761252,https://tabps.ttct.edu.tw/,6,24,13,11,95.83,6, -,6
[14]臺東縣,蘭嶼鄉,國小,144685,縣立蘭嶼國小,公立,特偏,[952]臺東縣蘭嶼鄉紅頭村1之1號,(089)731576,https://laps.ttct.edu.tw/,6,29,16,13,100,1, -,1
[14]臺東縣,蘭嶼鄉,國小,144686,縣立椰油國小,公立,特偏,[952]臺東縣蘭嶼鄉椰油村忠孝街1號,(089)732017,https://yyps.ttct.edu.tw/,6,61,40,21,100,12,4,8
[14]臺東縣,蘭嶼鄉,國小,144687,縣立東清國小,公立,特偏,[952]臺東縣蘭嶼鄉東清村1號,(089)732989,https://donps.ttct.edu.tw/,6,49,27,22,95.92,6,3,3
[14]臺東縣,蘭嶼鄉,國小,144688,縣立朗島國小,公立,特偏,[952]臺東縣蘭嶼鄉朗島村17號,(089)732109,https://lodps.ttct.edu.tw,6,27,14,13,100,7,4,3
[14]臺東縣,延平鄉,國小,144689,縣立桃源國小,公立,偏遠,[953]臺東縣延平鄉桃源村昇平路84號,(089)561275,https://toyps.ttct.edu.tw/,6,90,45,45,100,8, -,8
[14]臺東縣,延平鄉,國小,144690,縣立武陵國小,公立,特偏,[953]臺東縣延平鄉武陵村一鄰明野路16號,(089)551249,https://wlps.ttct.edu.tw/,6,69,39,30,98.55,13,9,4
[14]臺東縣,延平鄉,國小,144692,縣立鸞山國小,公立,偏遠,[953]臺東縣延平鄉鸞山村一鄰14號,(089)568027,https://lsps.ttct.edu.tw/,6,31,16,15,100,3,1,2
[14]臺東縣,延平鄉,國小,144693,縣立紅葉國小,公立,特偏,[953]臺東縣延平鄉紅葉村紅谷路1號,(089)561015,https://hyps.ttct.edu.tw/,8,45,40,5,93.33,14,8,6
[14]臺東縣,海端鄉,國小,144694,縣立海端國小,公立,偏遠,[957]臺東縣海端鄉海端村山界路36號,(089)931184,https://hdps.ttct.edu.tw/,6,31,17,14,74.19,4,3,1
[14]臺東縣,海端鄉,國小,144695,縣立初來國小,公立,特偏,[957]臺東縣海端鄉海端村七鄰5號,(089)931049,https://clips.ttct.edu.tw/,6,35,17,18,85.71,8,4,4
[14]臺東縣,海端鄉,國小,144696,縣立崁頂國小,公立,特偏,[957]臺東縣海端鄉崁頂村中福21號,(089)811447,https://kdps.ttct.edu.tw/,6,37,20,17,94.59,5,3,2
[14]臺東縣,海端鄉,國小,144697,縣立廣原國小,公立,特偏,[957]臺東縣海端鄉廣原村大埔路一鄰1號,(089)862923,https://gyps.ttct.edu.tw/,6,45,23,22,88.89,7,5,2
[14]臺東縣,海端鄉,國小,144698,縣立錦屏國小,公立,極偏,[957]臺東縣海端鄉廣原村錦屏1號,(089)861762,https://jpps.ttct.edu.tw/,6,33,14,19,96.97,8,5,3
[14]臺東縣,海端鄉,國小,144700,縣立加拿國小,公立,極偏,[957]臺東縣海端鄉加拿村加南5號,(089)811108,https://jnps.ttct.edu.tw/,6,26,11,15,100,6,2,4
[14]臺東縣,海端鄉,國小,144702,縣立霧鹿國小,公立,極偏,[957]臺東縣海端鄉霧鹿村12號,(089)935053,https://wulps.ttct.edu.tw,6,21,8,13,95.24,5,1,4
[14]臺東縣,東河鄉,國小,144703,縣立興隆國小,公立,偏遠,[959]臺東縣東河鄉興昌村155號,(089)531283,https://slops.ttct.edu.tw/,6,40,14,26,40,8,4,4
[15]花蓮縣,壽豐鄉,國小,154627,縣立豐山國小,公立,偏遠,[974]花蓮縣壽豐鄉豐山村中山路41號,(03)8651640,http://www.fsnps.hlc.edu.tw,7,106,60,46,26.42,11,4,7
[15]花蓮縣,壽豐鄉,國小,154628,縣立豐裡國小,公立,偏遠,[974]花蓮縣壽豐鄉豐裡村中山路299號,(03)8652183,https://www.flps.hlc.edu.tw,6,67,32,35,43.28,10,7,3
[15]花蓮縣,壽豐鄉,國小,154630,縣立平和國小,公立,偏遠,[974]花蓮縣壽豐鄉平和路34號,(03)8661223,https://www.phps.hlc.edu.tw,6,52,27,25,30.77,7,5,2
[15]花蓮縣,壽豐鄉,國小,154631,縣立溪口國小,公立,偏遠,[974]花蓮縣壽豐鄉溪口村溪口路87號,(03)8652275,http://www.skps.hlc.edu.tw,5,19,9,10,89.47,6,3,3
[15]花蓮縣,壽豐鄉,國小,154632,縣立月眉國小,公立,偏遠,[974]花蓮縣壽豐鄉月眉村月眉三段24號,(03)8631011,http://www.ymps.hlc.edu.tw,6,30,16,14,86.67,5,4,1
[15]花蓮縣,壽豐鄉,國小,154633,縣立水璉國小,公立,偏遠,[974]花蓮縣壽豐鄉水璉村水璉二街20號,(03)8601228,http://www.sulps.hlc.edu.tw,6,27,12,15,77.78,2,1,1
[15]花蓮縣,鳳林鎮,國小,154636,縣立大榮國小,公立,偏遠,[975]花蓮縣鳳林鎮大榮里復興路85號,(03)8763904,https://www.dlps.hlc.edu.tw,6,46,25,21,52.17,7,2,5
[15]花蓮縣,鳳林鎮,國小,154637,縣立鳳仁國小,公立,偏遠,[975]花蓮縣鳳林鎮鳳仁里光復路94號,(03)8762201,https://www.fjps.hlc.edu.tw,6,54,31,23,22.22,13,7,6
[15]花蓮縣,鳳林鎮,國小,154638,縣立北林國小,公立,偏遠,[975]花蓮縣鳳林鎮北林里平園路32號,(03)8762554,http://www.blps.hlc.edu.tw/index.php,6,24,15,9,37.5,1, -,1
[15]花蓮縣,鳳林鎮,國小,154640,縣立長橋國小,公立,偏遠,[975]花蓮縣鳳林鎮長橋里長橋路2號,(03)8751654,https://www.chcps.hlc.edu.tw,6,28,17,11,60.71,8,5,3
[15]花蓮縣,鳳林鎮,國小,154642,縣立林榮國小,公立,偏遠,[975]花蓮縣鳳林鎮林榮里永安街2號,(03)8771024,http://www.llps.hlc.edu.tw,6,29,15,14,24.14,3,2,1
[15]花蓮縣,光復鄉,國小,154643,縣立光復國小,公立,偏遠,[976]花蓮縣光復鄉大馬村中山路三段75號,(03)8701029,http://www.kfps.hlc.edu.tw,6,132,74,58,73.48,24,16,8
[15]花蓮縣,光復鄉,國小,154644,縣立太巴塱國小,公立,偏遠,[976]花蓮縣光復鄉中正路二段23號,(03)8701134,http://www.tplps.hlc.edu.tw,6,95,53,42,92.63,16,5,11
[15]花蓮縣,光復鄉,國小,154648,縣立大進國小,公立,偏遠,[976]花蓮縣光復鄉大進村糖廠街4號,(03)8701049,http://www.dchps.hlc.edu.tw,6,115,63,52,37.39,19,10,9
[15]花蓮縣,瑞穗鄉,國小,154649,縣立瑞穗國小,公立,偏遠,[978]花蓮縣瑞穗鄉溫泉路一段19號,(03)8876366,http://www.zshps.hlc.edu.tw,13,224,111,113,52.23,35,15,20
[15]花蓮縣,瑞穗鄉,國小,154650,縣立瑞北國小,公立,偏遠,[978]花蓮縣瑞穗鄉中正北路二段35號,(03)8872642,https://www.zbps.hlc.edu.tw,6,46,18,28,91.3,4,2,2
[15]花蓮縣,瑞穗鄉,國小,154651,縣立瑞美國小,公立,偏遠,[978]花蓮縣瑞穗鄉中山路二段389號,(03)8872014,https://www.zmeps.hlc.edu.tw,6,33,16,17,42.42,9,5,4
[15]花蓮縣,瑞穗鄉,國小,154652,縣立鶴岡國小,公立,特偏,[978]花蓮縣瑞穗鄉鶴岡村167號,(03)8872740,http://www.hgps.hlc.edu.tw,6,19,9,10,89.47,3, -,3
[15]花蓮縣,瑞穗鄉,國小,154653,縣立舞鶴國小,公立,特偏,[978]花蓮縣瑞穗鄉舞鶴村64號,(03)8872394,http://www.whps.hlc.edu.tw,5,11,6,5,54.55,6,2,4
[15]花蓮縣,瑞穗鄉,國小,154654,縣立富源國小,公立,偏遠,[978]花蓮縣瑞穗鄉富源村30號,(03)8811029,http://www.fyps.hlc.edu.tw,6,66,33,33,68.18,12,8,4
[15]花蓮縣,豐濱鄉,國小,154655,縣立豐濱國小,公立,特偏,[977]花蓮縣豐濱鄉豐濱村民族街5號,(03)8791111,http://www.fbps.hlc.edu.tw,6,61,27,34,77.05,10,6,4
[15]花蓮縣,豐濱鄉,國小,154656,縣立港口國小,公立,極偏,[977]花蓮縣豐濱鄉港口村43號,(03)8781037,http://www.gkps.hlc.edu.tw,3,15,9,6,93.33,2,1,1
[15]花蓮縣,豐濱鄉,國小,154657,縣立靜浦國小,公立,極偏,[977]花蓮縣豐濱鄉靜浦村64號,(03)8781021,https://www.zpps.hlc.edu.tw,6,15,8,7,100,1,1, -
[15]花蓮縣,豐濱鄉,國小,154658,縣立新社國小,公立,特偏,[977]花蓮縣豐濱鄉新社村150號,(03)8711138,https://www.ssps.hlc.edu.tw,6,16,11,5,100,6,3,3
[15]花蓮縣,玉里鎮,國小,154660,縣立玉里國小,公立,偏遠,[981]花蓮縣玉里鎮忠智路43號,(03)8882007,http://www.ylps.hlc.edu.tw,15,308,160,148,26.3,44,28,16
[15]花蓮縣,玉里鎮,國小,154661,縣立中城國小,公立,偏遠,[981]花蓮縣玉里鎮中山路一段1號,(03)8881982,https://www.ccps.hlc.edu.tw,13,310,163,147,31.94,66,34,32
[15]花蓮縣,玉里鎮,國小,154662,縣立源城國小,公立,偏遠,[981]花蓮縣玉里鎮源城里水源62號,(03)8882290,http://www.jcps.hlc.edu.tw,6,37,14,23,45.95,8,3,5
[15]花蓮縣,玉里鎮,國小,154663,縣立樂合國小,公立,特偏,[981]花蓮縣玉里鎮樂合里新民41號,(03)8886087,http://www.lhps.hlc.edu.tw,6,31,14,17,70.97,7,5,2
[15]花蓮縣,玉里鎮,國小,154664,縣立觀音國小,公立,特偏,[981]花蓮縣玉里鎮觀音里16鄰9號,(03)8851006,http://www.gips.hlc.edu.tw/,6,16,8,8,87.5,3,1,2
[15]花蓮縣,玉里鎮,國小,154665,縣立高寮國小,公立,特偏,[981]花蓮縣玉里鎮高寮92號,(03)8851078,http://www.glps.hlc.edu.tw,6,29,16,13,62.07,8,3,5
[15]花蓮縣,玉里鎮,國小,154666,縣立松浦國小,公立,特偏,[981]花蓮縣玉里鎮松浦里12鄰212號,(03)8851131,http://www.spups.hlc.edu.tw,6,43,28,15,86.05,7,2,5
[15]花蓮縣,玉里鎮,國小,154667,縣立春日國小,公立,特偏,[981]花蓮縣玉里鎮春日里泰林95號,(03)8872628,http://www.czips.hlc.edu.tw,6,38,23,15,81.58,6,3,3
[15]花蓮縣,玉里鎮,國小,154668,縣立德武國小,公立,特偏,[981]花蓮縣玉里鎮德武里9鄰171號,(03)8872824,https://www.dwes.hlc.edu.tw,6,15,9,6,100,2,2, -
[15]花蓮縣,玉里鎮,國小,154669,縣立三民國小,公立,特偏,[981]花蓮縣玉里鎮三民里118號,(03)8841183,https://www.smps.hlc.edu.tw,6,62,35,27,32.26,3,2,1
[15]花蓮縣,玉里鎮,國小,154670,縣立大禹國小,公立,偏遠,[981]花蓮縣玉里鎮中禹里225號,(03)8883274,https://www.dyps.hlc.edu.tw,6,41,24,17,58.54,7,5,2
[15]花蓮縣,玉里鎮,國小,154671,縣立長良國小,公立,特偏,[981]花蓮縣玉里鎮長良里163號,(03)8801171,https://www.clps.hlc.edu.tw,6,27,13,14,74.07,5,2,3
[15]花蓮縣,富里鄉,國小,154672,縣立富里國小,公立,偏遠,[983]花蓮縣富里鄉富里村永安街52號,(03)8831042,http://www.fulps.hlc.edu.tw,7,92,46,46,29.35,21,8,13
[15]花蓮縣,富里鄉,國小,154674,縣立東里國小,公立,偏遠,[983]花蓮縣富里鄉東里村道化路74號,(03)8861161,http://www.tlps.hlc.edu.tw,6,65,34,31,27.69,10,5,5
[15]花蓮縣,富里鄉,國小,154675,縣立明里國小,公立,特偏,[983]花蓮縣富里鄉明里村1鄰16號,(03)8846003,https://www.mrps.hlc.edu.tw,6,27,16,11,51.85,6,4,2
[15]花蓮縣,富里鄉,國小,154676,縣立吳江國小,公立,特偏,[983]花蓮縣富里鄉吳江村6鄰52號,(03)8861242,http://www.wcps.hlc.edu.tw/,6,32,14,18,37.5,5,4,1
[15]花蓮縣,富里鄉,國小,154677,縣立學田國小,公立,特偏,[983]花蓮縣富里鄉學田村光明路1號,(03)8831324,http://www.stps.hlc.edu.tw,6,20,8,12,55,7,4,3
[15]花蓮縣,富里鄉,國小,154678,縣立永豐國小,公立,極偏,[983]花蓮縣富里鄉豐南村永豐84號,(03)8831195,https://www.yfps.hlc.edu.tw,6,14,11,3,85.71,10,3,7
[15]花蓮縣,富里鄉,國小,154679,縣立萬寧國小,公立,特偏,[983]花蓮縣富里鄉萬寧村鎮寧108號,(03)8861211,http://www.wlips.hlc.edu.tw,6,15,6,9,20,2, -,2
[15]花蓮縣,富里鄉,國小,154680,縣立東竹國小,公立,偏遠,[983]花蓮縣富里鄉竹田村富田3號,(03)8821514,https://www.djps.hlc.edu.tw,6,51,33,18,29.41,15,8,7
[15]花蓮縣,秀林鄉,國小,154681,縣立秀林國小,公立,偏遠,[972]花蓮縣秀林鄉秀林村秀林路76號,(03)8611393,https://www.slips.hlc.edu.tw,6,78,47,31,100,14,10,4
[15]花蓮縣,秀林鄉,國小,154682,縣立富世國小,公立,偏遠,[972]花蓮縣秀林鄉富世村127號,(03)8611431,http://www.fusps.hlc.edu.tw,6,89,40,49,98.88,10,2,8
